%GrainID,O11,O12,O13,O21,O22,O23,O31,O32,O33,X,Y,Z,a,b,c,alpha,beta,gamma,DiffPos,DiffOme,DiffAngle,GrainRadius,Confidence,eFab11,eFab12,eFab13,eFab21,eFab22,eFab23,eFab31,eFab32,eFab33,eKen11,eKen12,eKen13,eKen21,eKen22,eKen23,eKen31,eKen32,eKen33,RMSErrorStrain,PhaseNr,Eul0,Eul1,Eul2,layer,num_spots,eqv_strain,strain/error,Confidence/R
49753.0,-0.026796,-0.690555,-0.722784,0.937994,-0.267352,0.220657,-0.345613,-0.672054,0.6549,-352.227362,340.596379,469.917016,3.59752,3.59513,3.595853,90.024339,89.95031,89.995499,90.452407,0.057674,0.053185,112.561865,1.0,20.132927,-379.56622,14.682863,-379.56622,887.68026,94.578525,14.682863,94.578525,282.866718,79.046858,21.706242,-2.091242,21.706242,72.86717,28.572298,-2.091242,28.572298,298.578569,228.868098,1.0,4.416089,0.856745,3.616586,0.0,144.0,224.850908368969,0.9824475771584775,0.00888400347666592
49886.0,0.100026,-0.934477,0.341683,-0.21117,0.315644,0.925082,-0.972318,-0.164686,-0.165761,33.765969,-134.861803,390.885047,3.595517,3.592672,3.594429,89.98708,89.99523,89.968276,124.728361,0.06601,0.063204,83.25539,0.878571,-631.181873,116.791744,138.98511,116.791744,-109.006095,-46.925961,138.98511,-46.925961,294.371267,-523.685103,-187.738596,28.596856,-187.738596,-107.700127,-137.355287,28.596856,-137.355287,431.479198,609.36127,1.0,2.787781,1.737326,4.544607,0.0,123.0,853.9589392564426,1.4014000910435982,0.01055272217210201
50003.0,0.168719,0.360866,-0.917229,0.877544,0.368749,0.306497,0.448832,-0.856621,-0.254461,-45.625994,-258.746563,396.603384,3.60009,3.59667,3.595421,89.982402,89.986265,89.953948,120.479447,0.069263,0.062382,128.696931,1.0,181.846163,265.539423,50.072267,265.539423,1596.410902,100.783261,50.072267,100.783261,435.973815,257.610912,3.616775,7.63143,3.616775,181.200166,-66.421854,7.63143,-66.421854,537.255293,189.685736,1.0,4.389899,1.828087,2.658965,0.0,144.0,329.80267517350444,1.738679365819602,0.007770193059226874
50981.0,-0.642672,0.496624,0.583384,-0.691596,-0.703688,-0.162843,0.329649,-0.508121,0.795704,313.704927,405.914599,347.73062600000003,3.588388,3.595152,3.595034,89.985924,89.947046,90.088161,186.862138,0.064875,0.066476,62.643798,0.891892,-458.770909,-1115.719167,-127.848294,-1115.719167,-1402.569606,4.625751,-127.848294,4.625751,289.229741,-100.906272,-99.985003,-189.28606,-99.985003,-104.188866,120.568249,-189.28606,120.568249,291.630219,745.604999,1.0,1.29859,0.650627,2.566089,0.0,132.0,447.94686863702856,0.6007830811727545,0.01423751478159099
48571.0,-0.395624,-0.503863,0.767856,0.287168,0.726281,0.62454,-0.872362,0.467587,-0.142641,323.617803,502.843678,347.1359,3.59766,3.593937,3.584608,90.016998,90.036559,90.000143,236.537681,0.097536,0.09932,76.519279,0.842857,-1283.169625,-1389.129922,773.25951,-1389.129922,-1399.836501,131.519307,773.25951,131.519307,453.323489,-302.369162,-145.463695,94.165136,-145.463695,-98.848748,24.04479,94.165136,24.04479,469.004676,745.844626,1.0,2.253628,1.713926,5.204421,0.0,118.0,708.8028763361323,0.9503358362149442,0.01101496264751789
50092.0,0.192008,0.263999,-0.945218,0.620896,0.713199,0.325323,0.760014,-0.649346,-0.026976,-2.854184,-67.206411,283.71546,3.594936,3.595102,3.594504,90.022123,90.045944,90.008032,131.937354,0.063943,0.059867,71.877342,0.85,185.089064,348.287066,156.631592,348.287066,-248.765914,-78.138307,156.631592,-78.138307,152.599552,142.48654,106.552088,-2.202012,106.552088,-62.575887,33.648367,-2.202012,33.648367,237.667694,874.990976,1.0,4.38091,1.597776,2.277832,0.0,119.0,282.8355284872,0.32324393764627807,0.011825701623746743
50480.0,-0.344572,0.445155,0.826503,-0.936269,-0.098864,-0.337085,-0.068344,-0.889979,0.450851,-364.320904,226.26599,388.998004,3.59584,3.598756,3.595929,89.922573,89.972573,89.959883,127.627646,0.078862,0.065542,97.933498,0.993056,737.540505,-490.800587,-627.635686,-490.800587,577.469959,438.625988,-627.635686,438.625988,437.798524,153.883917,35.978436,-2.505455,35.978436,364.332417,3.503136,-2.505455,3.503136,477.440762,657.669498,1.0,1.183545,1.103078,3.218235,0.0,142.0,286.12986255600754,0.4350663417204846,0.01014010548260004
48983.0,0.73773,0.599423,-0.310559,-0.545106,0.800292,0.249783,0.398264,-0.014985,0.917149,-353.981024,460.44763,320.204898,3.589866,3.596184,3.594293,90.005815,89.85439,89.972458,173.923837,0.069507,0.069929,102.645077,1.0,-957.497959,1265.934105,360.642602,1265.934105,-729.671801,-204.978798,360.642602,-204.978798,605.482361,82.352782,50.415663,85.985587,50.415663,328.772301,-24.853053,85.985587,-24.853053,369.550412,451.73185,1.0,4.035029,0.40993,1.608405,0.0,140.0,283.45838680030624,0.6274925861444267,0.009742308440179747
50422.0,0.477788,-0.825536,-0.300349,0.872962,0.484422,0.057208,0.098269,-0.289526,0.952112,-57.988225,328.870854,574.698128,3.59404,3.594099,3.597396,89.991214,89.980069,90.051558,168.326665,0.079876,0.073173,59.880515,0.828767,243.585833,141.639717,-143.953541,141.639717,-547.043796,320.384835,-143.953541,320.384835,668.855187,-10.44492,76.688105,65.098513,76.688105,-183.365401,36.48798,65.098513,36.48798,375.712684,902.618782,1.0,4.524172,0.310725,2.814382,0.0,121.0,504.3624068044888,0.5587767691770553,0.013840345227491781
48581.0,0.464907,0.371532,-0.803633,-0.110261,0.924921,0.363818,0.878467,-0.080532,0.470967,44.930731,454.093835,308.779772,3.595835,3.598107,3.594447,89.959174,89.986576,90.00859,119.822191,0.068679,0.063927,78.118431,1.0,-184.010593,114.176822,133.976626,114.176822,1039.949542,1.363253,133.976626,1.363253,303.584368,135.8832,-75.831537,24.449444,-75.831537,336.08879,151.591769,24.449444,151.591769,261.725323,561.67856,1.0,4.287278,1.080409,1.662214,0.0,146.0,229.60927249244165,0.40879123549320034,0.012801076355463412
