GrainID,O11,O12,O13,O21,O22,O23,O31,O32,O33,X,Y,Z,a,b,c,alpha,beta,gamma,DiffPos,DiffOme,DiffAngle,GrainRadius,Confidence,eFab11,eFab12,eFab13,eFab21,eFab22,eFab23,eFab31,eFab32,eFab33,eKen11,eKen12,eKen13,eKen21,eKen22,eKen23,eKen31,eKen32,eKen33,RMSErrorStrain,PhaseNr,Eul0,Eul1,Eul2
23059.0,0.138523,-0.203526,0.969221,-0.003244,0.978557,0.20595,-0.990354,-0.031673,0.134892,521.595108,177.856012,-183.690652,3.600112,3.594607,3.588989,90.060095,90.050806,90.028841,137.687075,0.066636,0.06646,66.876932,0.913043,-1140.497714,-833.806045,-15.720557,-833.806045,-79.288037,231.230692,-15.720557,231.230692,1777.312008,-357.909067,-163.199509,22.776444,-163.199509,12.190087,33.412117,22.776444,33.412117,1641.516138,571.223443,1.0,1.780173,1.435492,4.680418
23024.0,-0.769757,-0.626588,-0.121906,0.350393,-0.574386,0.739801,-0.533572,0.526752,0.66169,-276.125846,66.496489,166.45559,3.594432,3.593618,3.594633,89.979247,90.001604,90.025715,172.124903,0.069034,0.08529,73.598781,0.837079,-131.693694,-199.198684,5.701036,-199.198684,32.966748,-10.246103,5.701036,-10.246103,371.810988,65.785427,-261.339272,-203.499774,-261.339272,335.568087,98.096697,-203.499774,98.096697,453.428972,726.835693,1.0,3.304907,0.847726,5.491356
24683.0,0.261006,0.449544,-0.854275,-0.257971,0.885247,0.387025,0.93023,0.119362,0.347024,441.798017,157.76774,-137.937016,3.597923,3.595192,3.594938,90.005052,89.926908,89.984371,99.612286,0.063903,0.060606,86.696187,0.994709,140.783573,218.951643,-185.378946,218.951643,179.37841,73.816065,-185.378946,73.816065,1446.664561,-189.8987,164.585132,-25.366076,164.585132,331.607553,210.595849,-25.366076,210.595849,1305.610266,894.753431,1.0,4.287006,1.2164,1.443179
23025.0,-0.802264,0.371944,-0.466937,0.36458,0.924637,0.110129,0.472709,-0.081883,-0.877406,112.265227,460.260076,-82.487833,3.59586,3.592928,3.597309,89.975947,90.032199,90.012349,114.709192,0.059644,0.06162,74.28258,0.994624,301.050927,-245.308088,-32.235178,-245.308088,-199.792052,-117.907102,-32.235178,-117.907102,1121.948718,296.70824,-37.887004,217.453199,-37.887004,-166.888699,-94.37096,217.453199,-94.37096,1201.598878,650.134904,1.0,4.480768,2.641224,1.742316
23026.0,0.818391,0.285609,-0.498661,-0.268039,0.957291,0.108391,0.508322,0.044954,0.859993,-111.324197,123.823433,-155.907863,3.598479,3.594134,3.597421,89.993498,89.925224,90.040664,88.704351,0.081138,0.070672,109.925116,1.0,386.007023,-445.678555,352.59582,-445.678555,318.834233,-315.622103,352.59582,-315.622103,1612.982295,220.15764,-46.942488,-135.84584,-46.942488,35.44926,-122.418944,-135.84584,-122.418944,1168.045964,181.707473,1.0,4.498355,0.53554,1.482589
27425.0,-0.17118,0.359124,0.917457,-0.877924,0.367029,-0.307472,-0.447154,-0.858091,0.252455,4.616285,-243.543527,-3.300523,3.594461,3.59749,3.595123,89.989426,90.009139,89.92816,69.702516,0.062796,0.053687,122.615573,0.983957,428.605943,-97.114018,-253.904384,-97.114018,-181.588546,129.033206,-253.904384,129.033206,1247.438459,293.107741,-46.01971,-14.921776,-46.01971,123.807774,-137.133778,-14.921776,-137.133778,1342.626697,246.314576,1.0,1.247425,1.315579,3.62198
24119.0,0.240167,-0.023167,0.970455,-0.147891,0.987172,0.060166,-0.9594,-0.157971,0.23366,416.668419,370.487995,69.833948,3.599707,3.591758,3.598899,89.948226,90.007372,90.001255,124.918555,0.069931,0.064757,78.812912,0.983696,1352.531061,475.108644,-74.199144,475.108644,-482.859711,457.69276,-74.199144,457.69276,1540.473969,-165.205321,47.973265,-126.995137,47.973265,-59.145891,129.725709,-126.995137,129.725709,1639.904739,467.561646,1.0,1.632714,1.334956,4.549197
23473.0,0.602899,0.792647,-0.090684,-0.286562,0.321228,0.902604,0.744577,-0.518193,0.420811,-153.332391,-26.713546,-153.11987,3.59601,3.596073,3.594248,90.025653,89.945962,90.046388,104.891809,0.06417,0.066301,87.445037,0.973822,187.378422,173.505908,-98.52281,173.505908,-110.143338,-11.258287,-98.52281,-11.258287,1210.31807,327.283355,35.812533,-32.500761,35.812533,50.87328,-133.240688,-32.500761,-133.240688,872.745728,582.83942,1.0,3.241726,1.136458,2.178803
27836.0,-0.324165,0.579931,0.747393,-0.940794,-0.280409,-0.190467,0.099118,-0.764886,0.636495,354.861083,417.236845,178.545222,3.589181,3.596864,3.595503,90.035863,89.883857,89.996349,181.486846,0.081154,0.083023,60.769136,0.873016,-385.952421,-1162.38129,-171.930852,-1162.38129,-736.512839,-347.064331,-171.930852,-347.064331,1077.97659,246.845134,21.253666,-179.192263,21.253666,-120.605472,39.169011,-179.192263,39.169011,1232.895925,870.60836,1.0,1.321266,0.880852,3.012726
23035.0,0.93451,0.342185,-0.097979,-0.316312,0.924615,0.212209,0.163208,-0.16732,0.9723,121.543303,-100.134117,-15.229522,3.593433,3.594963,3.598181,89.972553,90.051064,90.021608,156.042234,0.075275,0.083959,78.926802,0.857895,-122.695864,-141.512566,-445.4321,-141.512566,557.355562,496.8552,-445.4321,496.8552,921.774935,-48.848163,181.897115,-81.874467,181.897115,6.940408,-1.350353,-81.874467,-1.350353,1399.996759,657.408406,1.0,3.574142,0.235919,2.368635
