GrainID,O11,O12,O13,O21,O22,O23,O31,O32,O33,X,Y,Z,a,b,c,alpha,beta,gamma,DiffPos,DiffOme,DiffAngle,GrainRadius,Confidence,eFab11,eFab12,eFab13,eFab21,eFab22,eFab23,eFab31,eFab32,eFab33,eKen11,eKen12,eKen13,eKen21,eKen22,eKen23,eKen31,eKen32,eKen33,RMSErrorStrain,PhaseNr,Eul0,Eul1,Eul2
25255.0,0.429072,0.703397,0.566683,-0.768912,0.613642,-0.179492,-0.473995,-0.358715,0.804147,571.121098,-358.253891,-117.845815,3.591409,3.592672,3.595881,90.098273,90.044432,90.02794,123.380648,0.067984,0.063017,73.553049,0.905556,-1139.813835,101.133934,257.668962,101.133934,-209.017258,-524.688889,257.668962,-524.688889,863.424009,-296.983716,-2.430391,-100.368052,-2.430391,-142.247216,-40.922205,-100.368052,-40.922205,1050.649051,523.625334,1.0,1.264053,0.636557,4.064556
23072.0,0.325096,0.045733,0.944575,-0.085047,0.996197,-0.018961,-0.941849,-0.074169,0.327749,445.167072,526.36418,-20.849503,3.600122,3.589756,3.592349,90.073993,89.971355,90.030165,143.671756,0.067061,0.065558,87.569596,0.977778,-114.356995,-804.965579,-802.601161,-804.965579,-1062.91671,258.04403,-802.601161,258.04403,1322.741265,50.601288,-7.60212,-211.471664,-7.60212,-139.008561,59.446227,-211.471664,59.446227,1584.159733,410.841405,1.0,1.550725,1.236877,4.633803
29980.0,0.847984,-0.268094,-0.457219,0.366428,0.919814,0.140258,0.382954,-0.286474,0.878225,-165.72245,-418.076834,-122.562078,3.590953,3.593158,3.597832,89.995914,89.919587,90.072463,127.206953,0.081174,0.072791,98.18107,1.0,-624.652826,-755.816231,-108.022548,-755.816231,-608.127022,208.270365,-108.022548,208.270365,1298.817805,-248.103962,-424.428007,47.041716,-424.428007,25.617958,154.739666,47.041716,154.739666,1183.006899,1082.069249,1.0,4.414739,0.498659,2.213057
28029.0,-0.372267,0.233254,0.898337,-0.861972,0.271985,-0.427819,-0.344124,-0.933604,0.099808,558.626959,-393.43445,-116.641445,3.595259,3.597515,3.594067,89.982373,89.975808,89.943207,82.885888,0.049962,0.047685,90.354339,0.994444,-18.379808,-90.387976,-232.696363,-90.387976,250.834994,285.753041,-232.696363,285.753041,1197.125807,-81.712255,137.025511,-139.784257,137.025511,-30.95467,-47.573022,-139.784257,-47.573022,1141.193225,338.960798,1.0,1.126342,1.470822,3.494739
25691.0,-0.190684,-0.703575,-0.684559,0.749301,0.346197,-0.564531,0.634182,-0.620589,0.461175,556.361203,41.307424,-87.248437,3.59297,3.594405,3.595577,90.058977,89.958746,90.057462,173.056124,0.089539,0.095802,60.084978,0.853261,-257.737943,252.206283,-130.179666,252.206283,-343.398359,-418.962152,-130.179666,-418.962152,948.257108,-219.057497,42.331239,113.445284,42.331239,-121.793162,-275.498519,113.445284,-275.498519,1085.542387,708.06612,1.0,5.401989,1.091477,2.345361
26033.0,-0.067581,-0.831991,0.550657,0.614015,0.400339,0.680231,-0.786396,0.384083,0.4838,377.778927,460.004646,-14.679823,3.594819,3.593051,3.5873,89.934175,90.139926,90.060828,270.169258,0.124541,0.134594,73.663235,0.892473,-1214.433722,-889.837636,-273.756615,-889.837636,-1760.440867,-168.859721,-273.756615,-168.859721,1153.883835,-369.869793,134.103457,28.37288,134.103457,-249.188101,81.20871,28.37288,81.20871,1099.502439,1425.519568,1.0,2.461077,1.065805,5.166721
29197.0,-0.439885,0.109078,0.891405,-0.454246,0.829232,-0.325629,-0.774701,-0.548157,-0.315218,-19.389383,-329.51553,-100.493637,3.596333,3.597471,3.594195,90.039287,89.986052,89.981806,97.223709,0.059094,0.057367,153.247312,1.0,30.476234,-137.966079,285.347903,-137.966079,932.990896,-190.839695,285.347903,-190.839695,788.715099,-24.651665,-1.765737,116.355076,-1.765737,99.904471,28.844761,116.355076,28.844761,1105.541183,253.56575,1.0,1.220558,1.891483,4.096599
23107.0,0.535837,-0.008325,0.84428,-0.184213,0.974709,0.126524,-0.823981,-0.223323,0.520752,18.613604,59.709077,-136.056325,3.596101,3.593801,3.595499,89.992056,90.050585,89.949467,124.405268,0.06879,0.073289,64.990152,0.786096,88.225996,314.273088,46.394251,314.273088,-119.160273,-86.455389,46.394251,-86.455389,1059.934011,-19.247143,106.476401,141.891693,106.476401,-93.516592,44.362169,141.891693,44.362169,1148.37542,653.164737,1.0,1.71955,1.023065,4.447717
26749.0,0.080925,0.447857,-0.890435,0.795095,0.509728,0.328636,0.601062,-0.734575,-0.314839,-276.372901,-180.408274,155.176152,3.596293,3.593337,3.591192,89.938562,90.0037,89.99363,131.674288,0.072668,0.071457,72.553622,0.856354,-1043.465124,107.189978,177.659691,107.189978,506.462138,225.750188,177.659691,225.750188,292.06283,-159.332551,121.347455,-168.725723,121.347455,353.211814,105.606925,-168.725723,105.606925,682.383642,526.45764,1.0,4.358825,1.891084,2.455826
29624.0,0.439949,0.291742,-0.849313,0.230033,0.877592,0.420615,0.868061,-0.380419,0.318985,274.147778,-380.033136,-47.83893,3.597345,3.594361,3.594773,89.988778,89.966878,90.068553,102.151538,0.067028,0.063525,82.213068,0.994681,-46.954864,-292.433155,102.320987,-292.433155,78.871197,-84.167179,102.320987,-84.167179,1296.889714,-314.377699,78.915458,250.230492,78.915458,-73.08796,126.665511,250.230492,126.665511,1281.632382,520.622669,1.0,4.252555,1.246138,1.983828
